"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","RENTGRS","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","RACNUM"
2021,202101,628739,2021000294382,69.0,2021006287391,810,330125,1,2370,87900,2,67.0,26,1,100,1
2021,202101,628754,2021000295123,106.0,2021006287541,810,330525,1,2370,64800,1,106.0,43,1,100,1
2021,202101,628754,2021000295123,106.0,2021006287541,810,330525,1,2370,64800,2,84.0,6,1,100,1
2021,202101,628755,2021000295153,89.0,2021006287551,810,330325,1,1210,445600,1,90.0,27,1,100,1
2021,202101,628755,2021000295153,89.0,2021006287551,810,330325,1,1210,445600,2,89.0,28,1,100,1
2021,202101,628764,2021000295626,38.0,2021006287641,810,330525,1,1790,70000,1,39.0,29,1,100,1
2021,202101,628776,2021000296248,110.0,2021006287761,810,330325,1,3560,254000,1,111.0,34,1,100,1
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,1,94.0,33,8,826,2
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,2,99.0,29,8,826,2
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,3,88.0,14,8,826,2
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,4,86.0,13,8,826,2
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,5,86.0,9,8,826,2
2021,202101,628798,2021000297583,94.0,2021006287981,810,330425,1,250,21600,6,151.0,0,8,826,2
2021,202101,628819,2021000298821,52.0,2021006288191,810,330325,1,1630,22130,1,52.0,53,6,640,1
2021,202101,628819,2021000298821,52.0,2021006288191,810,330325,1,1630,22130,2,47.0,23,6,640,1
2021,202101,628829,2021000299483,162.0,2021006288291,810,330225,1,1350,32500,1,161.0,36,8,826,2
2021,202101,628829,2021000299483,162.0,2021006288291,810,330225,1,1350,32500,2,208.0,39,8,826,2
2021,202101,628829,2021000299483,162.0,2021006288291,810,330225,1,1350,32500,3,197.0,8,8,826,2
2021,202101,628831,2021000299557,128.0,2021006288311,810,330225,1,5580,18100,1,127.0,27,1,100,1
2021,202101,628833,2021000299593,214.0,2021006288331,810,330325,1,1800,58000,1,214.0,74,2,200,1
2021,202101,628840,2021000299723,59.0,2021006288401,810,330325,1,0,30000,1,59.0,38,1,100,1
2021,202101,628844,2021000299809,60.0,2021006288441,810,330525,1,1800,68400,1,60.0,76,1,100,1
2021,202101,628847,2021000299991,74.0,2021006288471,810,330225,1,3410,228000,1,74.0,32,1,100,1
2021,202101,628847,2021000299991,74.0,2021006288471,810,330225,1,3410,228000,2,89.0,33,1,100,1
2021,202101,628861,2021000300984,95.0,2021006288611,810,330425,1,2580,170000,1,95.0,68,2,200,1
2021,202101,628861,2021000300984,95.0,2021006288611,810,330425,1,2580,170000,2,90.0,51,2,200,1
2021,202101,628861,2021000300984,95.0,2021006288611,810,330425,1,2580,170000,3,93.0,12,2,200,1
2021,202101,628907,2021000303204,114.0,2021006289071,810,330325,1,2420,45000,1,115.0,56,1,100,1
2021,202101,628908,2021000303243,64.0,2021006289081,810,330425,1,2090,113000,1,64.0,25,1,100,1
2021,202101,628908,2021000303243,64.0,2021006289081,810,330425,1,2090,113000,2,84.0,27,1,100,1
2021,202101,628908,2021000303243,64.0,2021006289081,810,330425,1,2090,113000,3,89.0,25,1,100,1
2021,202101,628911,2021000303371,127.0,2021006289111,810,330125,1,0,0,1,127.0,20,1,100,1
2021,202101,628921,2021000303894,90.0,2021006289211,810,330525,1,0,408000,1,91.0,34,1,100,1
2021,202101,628921,2021000303894,90.0,2021006289211,810,330525,1,0,408000,2,81.0,34,1,100,1
2021,202101,628921,2021000303894,90.0,2021006289211,810,330525,1,0,408000,3,99.0,0,1,100,1
2021,202101,628925,2021000304171,54.0,2021006289251,810,330225,1,0,39800,1,54.0,88,1,100,1
2021,202101,628938,2021000304484,193.0,2021006289381,810,330425,1,1460,63400,1,193.0,48,9,904,3
2021,202101,628938,2021000304484,193.0,2021006289381,810,330425,1,1460,63400,2,160.0,52,9,904,3
2021,202101,628941,2021000304747,68.0,2021006289411,810,330125,1,1780,40000,1,68.0,22,1,100,1
2021,202101,628949,2021000304995,32.0,2021006289491,810,330525,1,1190,33200,1,31.0,72,1,100,1
2021,202101,628951,2021000305057,118.0,2021006289511,810,330525,1,1325,75000,1,118.0,41,7,700,1
2021,202101,628960,2021000305232,53.0,2021006289601,810,330525,1,0,26300,1,52.0,70,8,826,2
2021,202101,628975,2021000306220,20.0,2021006289751,810,330125,1,1900,49900,1,20.0,24,1,100,1
2021,202101,628975,2021000306220,20.0,2021006289751,810,330125,1,1900,49900,2,22.0,23,1,100,1
2021,202101,628991,2021000307245,117.0,2021006289911,810,330425,1,2460,0,1,117.0,22,6,610,1
2021,202101,628991,2021000307245,117.0,2021006289911,810,330425,1,2460,0,2,110.0,22,6,610,1
2021,202101,628992,2021000307337,80.0,2021006289921,810,330225,1,0,150000,1,80.0,56,4,400,1
2021,202101,629014,2021000308161,53.0,2021006290141,810,330325,1,210,0,1,52.0,82,2,200,1
2021,202101,629022,2021000308494,62.0,2021006290221,810,330225,1,0,300000,1,62.0,50,7,700,1
2021,202101,629038,2021000309277,65.0,2021006290381,810,330225,1,0,881600,1,64.0,42,1,100,1
2021,202101,629038,2021000309277,65.0,2021006290381,810,330225,1,0,881600,2,62.0,44,1,100,1
2021,202101,629038,2021000309277,65.0,2021006290381,810,330225,1,0,881600,3,76.0,3,1,100,1
2021,202101,629041,2021000309599,86.0,2021006290411,810,330225,1,0,0,1,86.0,58,1,100,1
2021,202101,629041,2021000309599,86.0,2021006290411,810,330225,1,0,0,2,88.0,60,1,100,1
2021,202101,629061,2021000310338,86.0,2021006290611,810,330525,1,2270,83000,1,86.0,32,1,100,1
2021,202101,629081,2021000311665,80.0,2021006290811,810,330225,1,2350,60000,1,80.0,24,1,100,1
2021,202101,629084,2021000311848,150.0,2021006290841,810,330425,1,300,6900,1,150.0,66,1,100,1
2021,202101,629090,2021000312219,55.0,2021006290901,810,330225,1,2063,30000,1,55.0,30,1,100,1
2021,202101,629104,2021000313084,41.0,2021006291041,810,330125,1,3150,230000,1,41.0,25,4,400,1
2021,202101,629104,2021000313084,41.0,2021006291041,810,330125,1,3150,230000,2,100.0,31,4,400,1
2021,202101,629104,2021000313084,41.0,2021006291041,810,330125,1,3150,230000,3,126.0,29,4,400,1
2021,202101,629104,2021000313084,41.0,2021006291041,810,330125,1,3150,230000,4,45.0,28,4,400,1
2021,202101,629104,2021000313084,41.0,2021006291041,810,330125,1,3150,230000,5,46.0,25,4,400,1
2021,202101,629137,2021000314118,341.0,2021006291371,810,330225,1,310,10000,1,342.0,43,7,700,1
2021,202101,629137,2021000314118,341.0,2021006291371,810,330225,1,310,10000,2,174.0,18,7,700,1
2021,202101,629137,2021000314118,341.0,2021006291371,810,330225,1,310,10000,3,454.0,16,7,700,1
2021,202101,629156,2021000314964,122.0,2021006291561,810,330125,1,2070,40000,1,122.0,25,1,100,1
2021,202101,629164,2021000315303,141.0,2021006291641,810,330225,1,300,13200,1,141.0,32,8,845,2
2021,202101,629165,2021000315381,20.0,2021006291651,810,330125,1,2273,1500,1,20.0,19,1,100,1
2021,202101,629165,2021000315381,20.0,2021006291651,810,330125,1,2273,1500,2,25.0,20,1,100,1
2021,202101,629165,2021000315381,20.0,2021006291651,810,330125,1,2273,1500,3,17.0,19,1,100,1
2021,202101,629180,2021000316161,27.0,2021006291801,810,330525,1,0,60340,1,28.0,74,1,100,1
2021,202101,629181,2021000316174,41.0,2021006291811,810,330125,1,0,315000,1,41.0,34,6,610,1
2021,202101,629181,2021000316174,41.0,2021006291811,810,330125,1,0,315000,2,52.0,34,6,610,1
2021,202101,629182,2021000316278,31.0,2021006291821,810,330425,1,5600,46000,1,30.0,22,1,100,1
2021,202101,629182,2021000316278,31.0,2021006291821,810,330425,1,5600,46000,2,30.0,22,1,100,1
2021,202101,629224,2021000318604,97.0,2021006292241,810,330525,1,0,96200,1,96.0,50,1,100,1
2021,202101,629224,2021000318604,97.0,2021006292241,810,330525,1,0,96200,2,107.0,16,1,100,1
2021,202101,629243,2021000319538,61.0,2021006292431,810,330125,1,310,2600,1,62.0,26,7,700,1
2021,202101,629248,2021000319775,58.0,2021006292481,810,330325,1,0,190010,1,59.0,36,1,100,1
2021,202101,629248,2021000319775,58.0,2021006292481,810,330325,1,0,190010,2,57.0,38,1,100,1
2021,202101,629253,2021000320103,35.0,2021006292531,810,330225,1,880,62070,1,36.0,52,4,400,1
2021,202101,629253,2021000320103,35.0,2021006292531,810,330225,1,880,62070,2,58.0,53,4,400,1
2021,202101,629253,2021000320103,35.0,2021006292531,810,330225,1,880,62070,3,54.0,9,4,400,1
2021,202101,629253,2021000320103,35.0,2021006292531,810,330225,1,880,62070,4,21.0,24,4,400,1
2021,202101,629255,2021000320128,57.0,2021006292551,810,330225,1,470,16800,1,58.0,43,7,700,1
2021,202101,629268,2021000320797,90.0,2021006292681,810,330325,1,0,113000,1,90.0,62,1,100,1
2021,202101,629268,2021000320797,90.0,2021006292681,810,330325,1,0,113000,2,90.0,72,1,100,1
2021,202101,629272,2021000320962,31.0,2021006292721,810,330225,1,1869,35500,1,32.0,70,1,100,1
2021,202101,629284,2021000321718,41.0,2021006292841,810,330325,1,260,9500,1,42.0,87,1,100,1
2021,202101,629302,2021000322697,97.0,2021006293021,810,330325,1,0,150000,1,97.0,59,1,100,1
2021,202101,629302,2021000322697,97.0,2021006293021,810,330325,1,0,150000,2,109.0,36,1,100,1
2021,202101,629304,2021000322777,100.0,2021006293041,810,330525,1,0,21400,1,99.0,68,1,100,1
2021,202101,629304,2021000322777,100.0,2021006293041,810,330525,1,0,21400,2,114.0,74,1,100,1
2021,202101,629311,2021000323086,56.0,2021006293111,810,330125,1,2060,70000,1,57.0,30,1,100,1
2021,202101,629315,2021000323273,56.0,2021006293151,810,330125,1,0,80000,1,57.0,27,1,100,1
2021,202101,629317,2021000323401,73.0,2021006293171,810,330325,1,1230,40000,1,74.0,27,2,200,1
2021,202101,629324,2021000323636,89.0,2021006293241,810,330125,1,2070,44800,1,89.0,23,1,100,1
2021,202101,629324,2021000323636,89.0,2021006293241,810,330125,1,2070,44800,2,84.0,23,1,100,1
2021,202101,629324,2021000323636,89.0,2021006293241,810,330125,1,2070,44800,3,85.0,22,1,100,1
2021,202101,629328,2021000323901,87.0,2021006293281,810,330525,1,0,180000,1,88.0,60,7,700,1
2021,202101,629328,2021000323901,87.0,2021006293281,810,330525,1,0,180000,2,84.0,62,7,700,1
2021,202101,629331,2021000324064,74.0,2021006293311,810,330525,1,0,53900,1,74.0,69,1,100,1
2021,202101,629331,2021000324064,74.0,2021006293311,810,330525,1,0,53900,2,80.0,58,1,100,1
2021,202101,629331,2021000324064,74.0,2021006293311,810,330525,1,0,53900,3,52.0,21,1,100,1
2021,202101,629338,2021000324369,35.0,2021006293381,810,330225,1,4100,141200,1,35.0,24,1,100,1
2021,202101,629338,2021000324369,35.0,2021006293381,810,330225,1,4100,141200,2,35.0,24,1,100,1
2021,202101,629338,2021000324369,35.0,2021006293381,810,330225,1,4100,141200,3,36.0,24,1,100,1
2021,202101,629361,2021000325352,285.0,2021006293611,810,330225,1,0,155500,1,285.0,56,1,100,1
2021,202101,629361,2021000325352,285.0,2021006293611,810,330225,1,0,155500,2,297.0,58,1,100,1
2021,202101,629361,2021000325352,285.0,2021006293611,810,330225,1,0,155500,3,312.0,26,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,1,56.0,46,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,2,58.0,46,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,3,60.0,70,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,4,52.0,67,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,5,83.0,53,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,6,76.0,38,1,100,1
2021,202101,629379,2021000326545,56.0,2021006293791,810,330225,1,0,303000,7,60.0,8,1,100,1
2021,202101,629383,2021000326799,89.0,2021006293831,810,330125,1,0,187000,1,88.0,56,1,100,1
2021,202101,629383,2021000326799,89.0,2021006293831,810,330125,1,0,187000,2,101.0,56,1,100,1
2021,202101,629389,2021000327195,134.0,2021006293891,810,330325,1,3010,130000,1,134.0,54,1,100,1
2021,202101,629391,2021000327245,57.0,2021006293911,810,330225,1,0,639000,1,57.0,48,1,100,1
2021,202101,629391,2021000327245,57.0,2021006293911,810,330225,1,0,639000,2,50.0,37,6,620,1
2021,202101,629391,2021000327245,57.0,2021006293911,810,330225,1,0,639000,3,56.0,5,8,815,2
2021,202101,629391,2021000327245,57.0,2021006293911,810,330225,1,0,639000,4,60.0,2,8,815,2
2021,202101,629415,2021000328152,46.0,2021006294151,810,330525,1,2070,102500,1,46.0,58,1,100,1
2021,202101,629415,2021000328152,46.0,2021006294151,810,330525,1,2070,102500,2,49.0,60,1,100,1
2021,202101,629426,2021000328643,125.0,2021006294261,810,330325,1,0,30000,1,125.0,36,1,100,1
2021,202101,629440,2021000329324,70.0,2021006294401,810,330125,1,1820,68000,1,70.0,30,1,100,1
2021,202101,629443,2021000329454,124.0,2021006294431,810,330225,1,0,75000,1,124.0,70,1,100,1
2021,202101,629449,2021000329940,32.0,2021006294491,810,330225,1,2130,140000,1,32.0,24,1,100,1
2021,202101,629449,2021000329940,32.0,2021006294491,810,330225,1,2130,140000,2,51.0,23,7,700,1
2021,202101,629450,2021000329953,71.0,2021006294501,810,330125,1,5900,96700,1,71.0,69,1,100,1
2021,202101,629450,2021000329953,71.0,2021006294501,810,330125,1,5900,96700,2,64.0,88,1,100,1
2021,202101,629460,2021000330447,63.0,2021006294601,810,330425,1,2190,349000,1,64.0,32,7,700,1
2021,202101,629460,2021000330447,63.0,2021006294601,810,330425,1,2190,349000,2,51.0,10,7,700,1
2021,202101,629460,2021000330447,63.0,2021006294601,810,330425,1,2190,349000,3,64.0,51,7,700,1
2021,202101,629460,2021000330447,63.0,2021006294601,810,330425,1,2190,349000,4,68.0,44,2,200,1
2021,202101,629479,2021000331320,70.0,2021006294791,810,330325,1,1642,186000,1,69.0,61,1,100,1
2021,202101,629483,2021000331560,255.0,2021006294831,810,330425,1,760,88700,1,255.0,40,2,200,1
2021,202101,629483,2021000331560,255.0,2021006294831,810,330425,1,760,88700,2,224.0,21,2,200,1
2021,202101,629483,2021000331560,255.0,2021006294831,810,330425,1,760,88700,3,211.0,15,2,200,1
2021,202101,629483,2021000331560,255.0,2021006294831,810,330425,1,760,88700,4,253.0,11,2,200,1
2021,202101,629483,2021000331560,255.0,2021006294831,810,330425,1,760,88700,5,218.0,8,2,200,1
2021,202101,629496,2021000332148,448.0,2021006294961,810,330425,1,530,23600,1,448.0,50,1,100,1
2021,202101,629496,2021000332148,448.0,2021006294961,810,330425,1,530,23600,2,284.0,53,1,100,1
2021,202101,629500,2021000332291,53.0,2021006295001,810,330325,1,1640,32000,1,53.0,73,1,100,1
2021,202101,629513,2021000333031,49.0,2021006295131,810,330225,1,1640,49000,1,48.0,25,1,100,1
2021,202101,629514,2021000333126,50.0,2021006295141,810,330525,1,0,164100,1,50.0,60,1,100,1
2021,202101,629514,2021000333126,50.0,2021006295141,810,330525,1,0,164100,2,43.0,58,1,100,1
2021,202101,629522,2021000333550,96.0,2021006295221,810,330425,1,0,135550,1,96.0,66,2,200,1
2021,202101,629522,2021000333550,96.0,2021006295221,810,330425,1,0,135550,2,116.0,58,2,200,1
2021,202101,629552,2021000334973,130.0,2021006295521,810,330225,1,0,701000,1,130.0,56,1,100,1
2021,202101,629552,2021000334973,130.0,2021006295521,810,330225,1,0,701000,2,183.0,54,1,100,1
2021,202101,629552,2021000334973,130.0,2021006295521,810,330225,1,0,701000,3,165.0,16,1,100,1
2021,202101,629570,2021000336214,43.0,2021006295701,810,330225,1,2390,161000,1,44.0,28,1,100,1
2021,202101,629570,2021000336214,43.0,2021006295701,810,330225,1,2390,161000,2,33.0,25,6,666,1
2021,202101,629576,2021000336636,214.0,2021006295761,810,330425,1,900,30800,1,215.0,43,8,845,2
2021,202101,629576,2021000336636,214.0,2021006295761,810,330425,1,900,30800,2,214.0,10,8,845,2
2021,202101,629590,2021000337204,46.0,2021006295901,810,330225,1,1640,22000,1,47.0,33,4,400,1
2021,202101,629594,2021000337220,200.0,2021006295941,810,330125,1,0,10000,1,200.0,57,6,620,1
2021,202101,629594,2021000337220,200.0,2021006295941,810,330125,1,0,10000,2,104.0,17,6,620,1
2021,202101,629594,2021000337220,200.0,2021006295941,810,330125,1,0,10000,3,103.0,15,6,620,1
2021,202101,629594,2021000337220,200.0,2021006295941,810,330125,1,0,10000,4,115.0,13,6,620,1
2021,202101,629600,2021000337486,120.0,2021006296001,810,330325,1,3050,628310,1,120.0,51,1,100,1
2021,202101,629600,2021000337486,120.0,2021006296001,810,330325,1,3050,628310,2,86.0,52,1,100,1
2021,202101,629609,2021000338153,62.0,2021006296091,810,330425,1,290,17200,1,62.0,52,2,200,1
2021,202101,629637,2021000339721,104.0,2021006296371,810,330325,1,0,235380,1,104.0,53,2,200,1
2021,202101,629637,2021000339721,104.0,2021006296371,810,330325,1,0,235380,2,73.0,52,2,200,1
2021,202101,629637,2021000339721,104.0,2021006296371,810,330325,1,0,235380,3,128.0,28,2,200,1
2021,202101,629637,2021000339721,104.0,2021006296371,810,330325,1,0,235380,4,136.0,48,2,200,1
2021,202101,629638,2021000339777,108.0,2021006296381,810,330225,1,0,8300,1,108.0,40,1,100,1
2021,202101,629641,2021000339874,73.0,2021006296411,810,330125,1,1810,55000,1,74.0,61,2,200,1
2021,202101,629645,2021000340148,36.0,2021006296451,810,330125,1,2120,80000,1,37.0,29,1,100,1
2021,202101,629649,2021000340193,118.0,2021006296491,810,330325,1,570,10000,1,118.0,44,6,640,1
2021,202101,629649,2021000340193,118.0,2021006296491,810,330325,1,570,10000,2,111.0,13,6,640,1
2021,202101,629649,2021000340193,118.0,2021006296491,810,330325,1,570,10000,3,114.0,2,6,640,1
2021,202101,629688,2021000342094,248.0,2021006296881,810,330425,1,1330,104000,1,249.0,41,2,200,1
2021,202101,629688,2021000342094,248.0,2021006296881,810,330425,1,1330,104000,2,224.0,35,7,700,1
2021,202101,629688,2021000342094,248.0,2021006296881,810,330425,1,1330,104000,3,391.0,4,7,700,1
2021,202101,629718,2021000344040,40.0,2021006297181,810,330125,1,1650,20000,1,40.0,21,1,100,1
2021,202101,629718,2021000344040,40.0,2021006297181,810,330125,1,1650,20000,2,27.0,21,4,400,1
2021,202101,629765,2021000346354,82.0,2021006297651,810,330225,1,0,10000,1,82.0,36,1,100,1
2021,202101,629766,2021000346449,124.0,2021006297661,810,330525,1,0,103300,1,124.0,34,1,100,1
2021,202101,629766,2021000346449,124.0,2021006297661,810,330525,1,0,103300,2,122.0,34,1,100,1
2021,202101,629768,2021000346524,306.0,2021006297681,810,330225,1,3700,108430,1,306.0,29,1,100,1
2021,202101,629769,2021000346529,49.0,2021006297691,810,330225,1,0,133400,1,50.0,73,1,100,1
2021,202101,629769,2021000346529,49.0,2021006297691,810,330225,1,0,133400,2,65.0,46,1,100,1
2021,202101,629778,2021000346986,37.0,2021006297781,810,330525,1,0,12000,1,37.0,90,1,100,1
2021,202101,629794,2021000347979,70.0,2021006297941,810,330225,1,90,3600,1,70.0,42,8,826,2
2021,202101,629808,2021000348419,153.0,2021006298081,810,330325,1,2370,40000,1,152.0,43,2,200,1
2021,202101,629808,2021000348419,153.0,2021006298081,810,330325,1,2370,40000,2,91.0,21,2,200,1
2021,202101,629825,2021000349216,88.0,2021006298251,810,330525,1,0,68200,1,88.0,68,8,856,2
2021,202101,629825,2021000349216,88.0,2021006298251,810,330525,1,0,68200,2,94.0,39,9,907,3
2021,202101,629833,2021000349592,131.0,2021006298331,810,330425,1,3690,3600,1,131.0,22,2,200,1
2021,202101,629833,2021000349592,131.0,2021006298331,810,330425,1,3690,3600,2,124.0,23,2,200,1
2021,202101,629833,2021000349592,131.0,2021006298331,810,330425,1,3690,3600,3,125.0,22,8,845,2
2021,202101,629833,2021000349592,131.0,2021006298331,810,330425,1,3690,3600,4,125.0,22,2,200,1
2021,202101,629835,2021000349674,81.0,2021006298351,810,330125,1,260,9500,1,81.0,73,1,100,1
2021,202101,629842,2021000350008,125.0,2021006298421,810,330425,1,2190,313000,1,125.0,39,6,670,1
2021,202101,629842,2021000350008,125.0,2021006298421,810,330425,1,2190,313000,2,200.0,50,2,200,1
2021,202101,629842,2021000350008,125.0,2021006298421,810,330425,1,2190,313000,3,120.0,39,6,671,1
2021,202101,629842,2021000350008,125.0,2021006298421,810,330425,1,2190,313000,4,37.0,28,7,700,1
2021,202101,629844,2021000350018,62.0,2021006298441,810,330425,1,2220,176000,1,62.0,53,8,845,2
2021,202101,629844,2021000350018,62.0,2021006298441,810,330425,1,2220,176000,2,26.0,49,8,845,2
2021,202101,629844,2021000350018,62.0,2021006298441,810,330425,1,2220,176000,3,41.0,23,8,845,2
2021,202101,629844,2021000350018,62.0,2021006298441,810,330425,1,2220,176000,4,47.0,11,8,845,2
2021,202101,629858,2021000350552,265.0,2021006298581,810,330225,1,0,120000,1,266.0,60,1,100,1
2021,202101,629868,2021000351130,48.0,2021006298681,810,330325,1,2190,0,1,48.0,65,7,700,1
2021,202101,629868,2021000351130,48.0,2021006298681,810,330325,1,2190,0,2,53.0,72,7,700,1
2021,202101,629886,2021000352016,75.0,2021006298861,810,330525,1,2240,157400,1,75.0,54,1,100,1
2021,202101,629887,2021000352020,86.0,2021006298871,810,330425,1,2300,113500,1,86.0,49,7,700,1
2021,202101,629887,2021000352020,86.0,2021006298871,810,330425,1,2300,113500,2,84.0,55,7,700,1
2021,202101,629887,2021000352020,86.0,2021006298871,810,330425,1,2300,113500,3,54.0,24,7,700,1
2021,202101,629911,2021000353393,108.0,2021006299111,810,330225,1,5600,180600,1,108.0,60,1,100,1
2021,202101,629911,2021000353393,108.0,2021006299111,810,330225,1,5600,180600,2,113.0,66,1,100,1
2021,202101,629913,2021000353466,268.0,2021006299131,810,330325,1,0,217300,1,268.0,71,1,100,1
2021,202101,629913,2021000353466,268.0,2021006299131,810,330325,1,0,217300,2,317.0,66,1,100,1
2021,202101,629914,2021000353513,32.0,2021006299141,810,330525,1,0,115850,1,32.0,77,1,100,1
2021,202101,629916,2021000353606,118.0,2021006299161,810,330325,1,0,90000,1,119.0,35,1,100,1
2021,202101,629923,2021000353910,155.0,2021006299231,810,330125,1,2260,11000,1,154.0,19,1,100,1
2021,202101,629923,2021000353910,155.0,2021006299231,810,330125,1,2260,11000,2,146.0,19,1,100,1
2021,202101,629923,2021000353910,155.0,2021006299231,810,330125,1,2260,11000,3,145.0,19,1,100,1
2021,202101,629931,2021000354241,72.0,2021006299311,810,330425,1,0,53800,1,72.0,71,2,200,1
2021,202101,629931,2021000354241,72.0,2021006299311,810,330425,1,0,53800,2,106.0,31,2,200,1
2021,202101,629939,2021000354728,129.0,2021006299391,810,330425,1,3170,140000,1,129.0,28,1,100,1
2021,202101,629939,2021000354728,129.0,2021006299391,810,330425,1,3170,140000,2,34.0,27,6,610,1
2021,202101,629944,2021000355098,207.0,2021006299441,810,330225,1,2090,0,1,208.0,41,7,700,1
2021,202101,629964,2021000356077,52.0,2021006299641,810,330425,1,2700,200000,1,52.0,28,6,620,1
2021,202101,629964,2021000356077,52.0,2021006299641,810,330425,1,2700,200000,2,50.0,26,6,620,1
2021,202101,629966,2021000356151,124.0,2021006299661,810,330325,1,0,95000,1,125.0,47,1,100,1
2021,202101,630014,2021000358147,46.0,2021006300141,810,330525,1,0,119300,1,46.0,85,1,100,1
2021,202101,630014,2021000358147,46.0,2021006300141,810,330525,1,0,119300,2,45.0,75,1,100,1
2021,202101,630025,2021000358384,112.0,2021006300251,810,330325,1,2080,84480,1,112.0,35,1,100,1
2021,202101,630025,2021000358384,112.0,2021006300251,810,330325,1,2080,84480,2,95.0,38,1,100,1
2021,202101,630041,2021000358991,169.0,2021006300411,810,330325,1,2407,80000,1,169.0,45,8,826,2
2021,202101,630041,2021000358991,169.0,2021006300411,810,330325,1,2407,80000,2,158.0,45,1,100,1
2021,202101,630041,2021000358991,169.0,2021006300411,810,330325,1,2407,80000,3,173.0,3,8,826,2
2021,202101,630043,2021000359120,106.0,2021006300431,810,330425,1,660,20500,1,107.0,76,2,200,1
2021,202101,630048,2021000359625,54.0,2021006300481,810,330225,1,0,187300,1,55.0,83,2,200,1
2021,202101,630051,2021000359673,195.0,2021006300511,810,330225,1,300,12200,1,195.0,59,9,904,3
2021,202101,630059,2021000359933,133.0,2021006300591,810,330225,1,1270,14000,1,133.0,20,6,666,1
2021,202101,630067,2021000360267,156.0,2021006300671,810,330425,1,470,9200,1,155.0,40,7,700,1
2021,202101,630067,2021000360267,156.0,2021006300671,810,330425,1,470,9200,2,143.0,14,7,700,1
2021,202101,630067,2021000360267,156.0,2021006300671,810,330425,1,470,9200,3,165.0,11,7,700,1
2021,202101,630072,2021000360503,121.0,2021006300721,810,330325,1,0,205000,1,121.0,52,1,100,1
2021,202101,630072,2021000360503,121.0,2021006300721,810,330325,1,0,205000,2,118.0,54,1,100,1
2021,202101,630075,2021000360667,45.0,2021006300751,810,330325,1,2150,103500,1,45.0,46,2,200,1
2021,202101,630075,2021000360667,45.0,2021006300751,810,330325,1,2150,103500,2,63.0,23,2,200,1
2021,202101,630075,2021000360667,45.0,2021006300751,810,330325,1,2150,103500,3,70.0,13,2,200,1
2021,202101,630081,2021000360850,57.0,2021006300811,810,330325,1,0,175000,1,56.0,31,1,100,1
2021,202101,630081,2021000360850,57.0,2021006300811,810,330325,1,0,175000,2,53.0,33,1,100,1
2021,202101,630089,2021000361317,143.0,2021006300891,810,330525,1,0,210900,1,143.0,57,1,100,1
2021,202101,630089,2021000361317,143.0,2021006300891,810,330525,1,0,210900,2,163.0,63,1,100,1
2021,202101,630097,2021000361630,132.0,2021006300971,810,330225,1,3700,308000,1,133.0,43,1,100,1
2021,202101,630097,2021000361630,132.0,2021006300971,810,330225,1,3700,308000,2,115.0,49,1,100,1
2021,202101,630105,2021000361870,63.0,2021006301051,810,330125,1,1820,12000,1,63.0,21,1,100,1
2021,202101,630110,2021000361966,63.0,2021006301101,810,330525,1,0,71500,1,62.0,63,1,100,1
2021,202101,630110,2021000361966,63.0,2021006301101,810,330525,1,0,71500,2,24.0,19,1,100,1
2021,202101,630113,2021000362018,58.0,2021006301131,810,330325,1,2140,99500,1,58.0,29,1,100,1
2021,202101,630113,2021000362018,58.0,2021006301131,810,330325,1,2140,99500,2,60.0,29,1,100,1
2021,202101,630118,2021000362297,114.0,2021006301181,810,330325,1,3000,155000,1,114.0,29,1,100,1
2021,202101,630118,2021000362297,114.0,2021006301181,810,330325,1,3000,155000,2,116.0,28,1,100,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,1,340.0,55,2,200,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,2,319.0,50,2,200,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,3,184.0,19,2,200,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,4,368.0,18,2,200,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,5,308.0,24,2,200,1
2021,202101,630137,2021000363236,340.0,2021006301371,810,330325,1,2700,97000,6,530.0,1,8,801,2
2021,202101,630146,2021000363528,46.0,2021006301461,810,330225,1,2470,208400,1,46.0,24,1,100,1
